                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                0.79016,                0.49723,                 1.1685,                0.81637,                0.68785,                0.79612,                0.44169,                  1.609,                 1.2207,                 2.5821,              0.0006668,              0.0006668,              0.0006668
                    306,                0.79211,                 0.4924,                 1.1638,                0.79993,                 0.6848,                0.78726,                 0.4343,                 1.6266,                 1.2029,                 2.6114,              0.0006624,              0.0006624,              0.0006624
                    307,                0.79499,                0.50895,                 1.1785,                 0.8958,                0.65193,                0.78199,                0.43573,                 1.6473,                 1.1917,                 2.6217,               0.000658,               0.000658,               0.000658
                    308,                0.80752,                0.51447,                 1.1849,                0.86342,                0.68108,                0.77528,                0.43851,                 1.6566,                 1.2317,                 2.6314,              0.0006536,              0.0006536,              0.0006536
                    309,                 0.8031,                0.51054,                 1.1778,                0.88035,                0.67071,                0.78724,                0.43836,                 1.6534,                 1.2593,                 2.6313,              0.0006492,              0.0006492,              0.0006492
                    310,                0.79144,                0.50735,                 1.1756,                0.83207,                0.68232,                0.77905,                0.43455,                 1.6253,                 1.2966,                 2.5703,              0.0006448,              0.0006448,              0.0006448
                    311,                0.79939,                0.50803,                 1.1728,                0.86882,                0.65864,                0.77574,                0.43271,                   1.62,                 1.2508,                 2.5737,              0.0006404,              0.0006404,              0.0006404
                    312,                0.80711,                0.51126,                 1.1718,                0.83528,                0.65193,                0.77663,                 0.4335,                 1.6249,                  1.263,                 2.5739,               0.000636,               0.000636,               0.000636
                    313,                0.80778,                0.52934,                 1.1886,                0.81861,                0.68566,                0.78109,                0.42976,                 1.6379,                 1.2982,                 2.5792,              0.0006316,              0.0006316,              0.0006316
                    314,                0.80197,                0.51312,                 1.1872,                0.79577,                0.69337,                0.78963,                0.43546,                 1.6209,                 1.2177,                 2.5964,              0.0006272,              0.0006272,              0.0006272
                    315,                0.79954,                0.51736,                 1.1788,                0.81245,                 0.6547,                0.77725,                0.42385,                 1.6231,                 1.2598,                 2.6228,              0.0006228,              0.0006228,              0.0006228
                    316,                 0.7834,                0.50161,                 1.1687,                0.78919,                0.69337,                0.78079,                0.43414,                 1.6372,                   1.29,                 2.6244,              0.0006184,              0.0006184,              0.0006184
                    317,                0.78593,                 0.4893,                 1.1562,                0.83948,                0.68232,                0.79068,                0.43648,                 1.6104,                 1.2635,                 2.5673,               0.000614,               0.000614,               0.000614
                    318,                0.81073,                0.51997,                 1.1986,                0.79969,                0.71271,                0.79291,                0.44325,                 1.6115,                 1.2364,                 2.5706,              0.0006096,              0.0006096,              0.0006096
                    319,                 0.7998,                 0.4994,                 1.1553,                0.81579,                0.68508,                 0.7848,                0.43829,                 1.6163,                 1.2282,                 2.5831,              0.0006052,              0.0006052,              0.0006052
                    320,                0.78732,                0.48559,                 1.1618,                0.90602,                0.64917,                0.79841,                0.44171,                 1.6094,                  1.199,                 2.5791,              0.0006008,              0.0006008,              0.0006008
                    321,                0.79158,                0.50009,                 1.1615,                0.86091,                0.67956,                0.79186,                0.44239,                 1.6052,                 1.2308,                 2.5757,              0.0005964,              0.0005964,              0.0005964
                    322,                0.78617,                0.50399,                  1.177,                0.83234,                0.69944,                0.79867,                0.44194,                 1.6166,                  1.222,                 2.5947,               0.000592,               0.000592,               0.000592
                    323,                0.78713,                0.50951,                 1.1508,                0.85601,                0.67403,                0.78365,                0.43479,                 1.6239,                 1.2926,                 2.5845,              0.0005876,              0.0005876,              0.0005876
                    324,                0.76502,                0.48608,                 1.1532,                0.83507,                0.66851,                0.78759,                0.44074,                 1.6097,                 1.2631,                 2.5731,              0.0005832,              0.0005832,              0.0005832
                    325,                0.76795,                0.48968,                 1.1517,                0.88649,                0.66851,                 0.8046,                 0.4477,                 1.6055,                 1.2367,                 2.5747,              0.0005788,              0.0005788,              0.0005788
                    326,                0.80399,                0.50011,                 1.1814,                0.85772,                0.71609,                0.80358,                0.43997,                 1.6264,                 1.2278,                 2.6109,              0.0005744,              0.0005744,              0.0005744
                    327,                 0.7631,                0.48519,                 1.1463,                 0.8505,                0.70994,                0.80317,                0.44003,                 1.6233,                 1.2091,                 2.6072,                0.00057,                0.00057,                0.00057
                    328,                 0.7832,                0.49868,                 1.1656,                0.85522,                 0.6768,                0.79016,                0.44003,                 1.6204,                 1.2558,                 2.5814,              0.0005656,              0.0005656,              0.0005656
                    329,                0.77742,                0.49806,                 1.1654,                 0.7861,                 0.7208,                 0.7895,                0.43955,                  1.613,                 1.2437,                 2.5928,              0.0005612,              0.0005612,              0.0005612
                    330,                 0.7908,                0.50936,                 1.1653,                0.87485,                0.66298,                 0.8017,                0.43947,                 1.6342,                 1.2288,                 2.6114,              0.0005568,              0.0005568,              0.0005568
                    331,                0.76038,                0.48568,                  1.143,                0.89506,                0.65974,                0.80129,                0.43558,                  1.635,                 1.2527,                 2.6021,              0.0005524,              0.0005524,              0.0005524
                    332,                 0.7695,                0.47798,                 1.1518,                0.86785,                0.64088,                0.78802,                0.43411,                 1.6272,                 1.2887,                 2.5713,               0.000548,               0.000548,               0.000548
                    333,                0.76882,                0.48356,                 1.1465,                0.87614,                0.66298,                0.80114,                0.44804,                 1.6048,                 1.2147,                 2.5696,              0.0005436,              0.0005436,              0.0005436
                    334,                0.76554,                0.48136,                 1.1521,                0.80647,                 0.7022,                0.80114,                0.44138,                 1.6315,                   1.24,                 2.6099,              0.0005392,              0.0005392,              0.0005392
                    335,                0.73755,                0.47538,                 1.1387,                0.84406,                0.69061,                0.81012,                0.44352,                 1.6195,                 1.2348,                 2.6002,              0.0005348,              0.0005348,              0.0005348
                    336,                0.77091,                0.49239,                 1.1531,                0.85816,                0.66854,                0.80557,                0.44578,                 1.6404,                 1.2215,                 2.6223,              0.0005304,              0.0005304,              0.0005304
                    337,                0.75941,                0.49317,                 1.1496,                0.82849,                0.69613,                0.80087,                0.44642,                 1.6287,                 1.2211,                 2.6005,               0.000526,               0.000526,               0.000526
                    338,                0.74907,                0.46785,                 1.1361,                0.81659,                0.70103,                0.79487,                0.44188,                 1.6139,                 1.2785,                 2.5952,              0.0005216,              0.0005216,              0.0005216
                    339,                0.76981,                0.48708,                 1.1509,                0.79747,                0.70166,                0.79265,                0.44324,                 1.6232,                 1.2608,                 2.5908,              0.0005172,              0.0005172,              0.0005172
                    340,                0.75079,                0.47311,                 1.1443,                0.79903,                0.69192,                0.79219,                0.44298,                 1.6172,                 1.2531,                 2.5893,              0.0005128,              0.0005128,              0.0005128
                    341,                0.74248,                0.47656,                 1.1228,                0.84172,                0.69044,                0.78387,                0.43732,                  1.619,                 1.2842,                 2.5974,              0.0005084,              0.0005084,              0.0005084
                    342,                0.75242,                0.48475,                 1.1434,                0.85301,                0.67332,                0.78721,                0.43899,                 1.5967,                 1.2677,                 2.5577,               0.000504,               0.000504,               0.000504
                    343,                0.76371,                0.48906,                 1.1481,                0.86457,                0.66298,                0.79682,                0.43974,                 1.6065,                 1.2354,                  2.591,              0.0004996,              0.0004996,              0.0004996
                    344,                0.74215,                0.47798,                 1.1323,                0.86649,                0.69337,                  0.804,                0.44435,                  1.608,                 1.2251,                 2.6035,              0.0004952,              0.0004952,              0.0004952
                    345,                0.77481,                 0.4865,                 1.1502,                0.84323,                0.68351,                0.79933,                0.44194,                 1.6054,                 1.2453,                 2.6132,              0.0004908,              0.0004908,              0.0004908
                    346,                0.76907,                0.48116,                 1.1587,                0.79736,                0.72827,                0.79646,                0.44048,                 1.6181,                  1.235,                 2.6394,              0.0004864,              0.0004864,              0.0004864
                    347,                0.75743,                0.48271,                 1.1386,                0.86684,                0.68785,                0.80265,                0.44369,                 1.6201,                 1.2393,                 2.6518,               0.000482,               0.000482,               0.000482
                    348,                 0.7316,                0.46807,                 1.1323,                0.87186,                0.67667,                 0.8003,                0.43989,                 1.6121,                 1.2514,                 2.6309,              0.0004776,              0.0004776,              0.0004776
                    349,                0.76245,                0.47658,                 1.1517,                0.86879,                0.66022,                0.78844,                0.43077,                  1.629,                 1.3081,                 2.6521,              0.0004732,              0.0004732,              0.0004732
                    350,                0.78097,                0.48863,                 1.1533,                0.81877,                0.68643,                0.78886,                0.43096,                 1.6398,                 1.2681,                 2.6779,              0.0004688,              0.0004688,              0.0004688
                    351,                0.73328,                 0.4675,                 1.1287,                0.81357,                0.69337,                0.78911,                0.43522,                 1.6381,                 1.2585,                 2.6688,              0.0004644,              0.0004644,              0.0004644
                    352,                0.72173,                0.47577,                 1.1229,                 0.8817,                0.65885,                0.79465,                0.43967,                 1.6385,                 1.2677,                 2.6719,                0.00046,                0.00046,                0.00046
                    353,                0.72792,                0.45774,                 1.1146,                0.83013,                  0.702,                0.80502,                0.44458,                 1.6315,                 1.2258,                 2.6814,              0.0004556,              0.0004556,              0.0004556
                    354,                0.75391,                0.47465,                 1.1434,                0.82401,                0.70166,                0.80469,                0.44507,                 1.6211,                 1.2305,                 2.6558,              0.0004512,              0.0004512,              0.0004512
                    355,                 0.7265,                0.45785,                 1.1177,                0.86015,                0.68232,                0.80689,                0.44503,                 1.6057,                 1.2339,                 2.6242,              0.0004468,              0.0004468,              0.0004468
                    356,                0.73407,                0.46338,                 1.1408,                0.87202,                0.69645,                0.81432,                0.44713,                 1.6105,                 1.1648,                 2.6366,              0.0004424,              0.0004424,              0.0004424
                    357,                0.73736,                0.45609,                 1.1248,                0.85604,                0.70166,                 0.8161,                0.45337,                 1.5976,                 1.1895,                 2.6122,               0.000438,               0.000438,               0.000438
                    358,                0.73806,                 0.4661,                 1.1439,                0.85948,                0.69273,                0.80714,                0.45082,                 1.5989,                 1.1964,                 2.6051,              0.0004336,              0.0004336,              0.0004336
                    359,                0.72175,                0.45217,                 1.1228,                0.87096,                0.69061,                0.80089,                0.44658,                 1.6064,                 1.2695,                 2.5997,              0.0004292,              0.0004292,              0.0004292
                    360,                0.74318,                0.46912,                 1.1335,                0.84162,                0.69613,                0.79945,                0.44186,                 1.6275,                 1.2121,                  2.646,              0.0004248,              0.0004248,              0.0004248
                    361,                0.73242,                0.45769,                 1.1295,                0.83606,                0.69613,                0.79801,                0.44329,                 1.6278,                 1.2185,                 2.6244,              0.0004204,              0.0004204,              0.0004204
                    362,                0.72717,                0.45043,                  1.128,                0.85691,                 0.6989,                0.80689,                 0.4504,                  1.609,                 1.1862,                 2.6061,               0.000416,               0.000416,               0.000416
                    363,                0.74705,                0.46121,                 1.1365,                0.88104,                0.69559,                0.80789,                0.44725,                 1.6119,                 1.1905,                 2.6362,              0.0004116,              0.0004116,              0.0004116
                    364,                0.71071,                0.45681,                 1.1092,                0.91431,                0.67793,                0.80424,                0.44551,                 1.6078,                 1.1968,                  2.639,              0.0004072,              0.0004072,              0.0004072
                    365,                0.73554,                0.46529,                 1.1299,                0.87961,                0.68621,                0.80096,                0.45039,                 1.5882,                 1.1909,                 2.6137,              0.0004028,              0.0004028,              0.0004028
                    366,                0.74237,                0.47847,                 1.1332,                0.88295,                0.68766,                0.80677,                0.45372,                 1.5821,                 1.2055,                 2.6111,              0.0003984,              0.0003984,              0.0003984
                    367,                0.71433,                0.46671,                 1.1259,                0.91037,                0.67343,                0.80941,                0.45436,                 1.5764,                  1.213,                 2.5963,               0.000394,               0.000394,               0.000394
                    368,                0.73642,                0.46533,                 1.1167,                0.82682,                0.71219,                0.80899,                0.45759,                 1.5776,                 1.1777,                  2.607,              0.0003896,              0.0003896,              0.0003896
                    369,                0.69661,                0.43608,                 1.1016,                0.85184,                0.69061,                0.80878,                 0.4547,                   1.59,                 1.2168,                 2.6124,              0.0003852,              0.0003852,              0.0003852
                    370,                0.73481,                0.47054,                 1.1189,                0.77647,                0.73204,                0.80186,                0.45215,                 1.5988,                 1.2124,                 2.6194,              0.0003808,              0.0003808,              0.0003808
                    371,                0.69969,                0.45183,                 1.1106,                0.86787,                0.66851,                0.80328,                0.45448,                 1.6002,                 1.2345,                 2.6164,              0.0003764,              0.0003764,              0.0003764
                    372,                0.70884,                0.45952,                 1.1088,                0.81406,                0.70146,                0.80243,                 0.4538,                 1.5883,                  1.184,                 2.6117,               0.000372,               0.000372,               0.000372
                    373,                0.73706,                0.47188,                  1.138,                0.84492,                0.67728,                 0.8011,                 0.4518,                 1.5903,                 1.2173,                 2.6007,              0.0003676,              0.0003676,              0.0003676
                    374,                0.69908,                0.44765,                 1.1098,                0.82271,                0.70507,                0.80772,                0.45592,                 1.5795,                 1.1977,                 2.5994,              0.0003632,              0.0003632,              0.0003632
                    375,                0.69906,                0.44018,                 1.1003,                0.85415,                0.69567,                0.81323,                0.45585,                 1.5694,                 1.1746,                 2.5886,              0.0003588,              0.0003588,              0.0003588
                    376,                0.69321,                 0.4417,                 1.1139,                0.87897,                0.69613,                0.81427,                0.44934,                 1.5732,                 1.1943,                 2.5911,              0.0003544,              0.0003544,              0.0003544
                    377,                0.70558,                0.45721,                 1.1243,                0.86731,                0.69337,                0.81758,                0.45267,                 1.5734,                 1.2133,                 2.5985,                0.00035,                0.00035,                0.00035
                    378,                0.73488,                0.46253,                 1.1289,                0.81607,                0.71547,                0.80966,                0.44515,                 1.5942,                 1.2544,                 2.6126,              0.0003456,              0.0003456,              0.0003456
                    379,                0.71331,                0.45195,                 1.1147,                 0.8592,                0.68232,                 0.8067,                 0.4472,                 1.6018,                 1.2728,                 2.6028,              0.0003412,              0.0003412,              0.0003412
                    380,                0.71717,                0.45369,                 1.1168,                0.81984,                0.71823,                0.80843,                0.44985,                 1.6054,                 1.2675,                 2.6051,              0.0003368,              0.0003368,              0.0003368
                    381,                0.71088,                0.44327,                  1.107,                0.84264,                0.70994,                0.80994,                0.44885,                 1.6191,                 1.2771,                 2.6322,              0.0003324,              0.0003324,              0.0003324
                    382,                0.72136,                0.45664,                 1.1094,                0.85927,                0.67465,                0.81086,                0.45771,                 1.5948,                 1.2164,                 2.6122,               0.000328,               0.000328,               0.000328
                    383,                0.70537,                0.44611,                 1.1095,                0.85253,                 0.6989,                 0.8152,                0.46169,                 1.5925,                 1.2118,                 2.6024,              0.0003236,              0.0003236,              0.0003236
                    384,                0.71537,                0.45407,                 1.1246,                 0.8691,                0.67861,                0.80772,                0.45291,                 1.6018,                 1.2294,                 2.6236,              0.0003192,              0.0003192,              0.0003192
                    385,                0.72387,                0.44927,                 1.1194,                0.84824,                0.71026,                0.81544,                 0.4567,                 1.5956,                 1.1718,                 2.6276,              0.0003148,              0.0003148,              0.0003148
                    386,                0.69362,                0.44222,                 1.0938,                0.84195,                0.73204,                0.81587,                0.45686,                 1.5901,                 1.1667,                 2.6297,              0.0003104,              0.0003104,              0.0003104
                    387,                0.68857,                0.43567,                 1.1016,                0.82613,                0.72099,                0.81341,                0.46059,                 1.5935,                 1.1773,                 2.6311,               0.000306,               0.000306,               0.000306
                    388,                0.66571,                0.42745,                 1.0793,                0.81726,                0.71653,                0.81013,                0.45666,                 1.5903,                 1.2166,                 2.6389,              0.0003016,              0.0003016,              0.0003016
                    389,                0.67617,                0.42758,                  1.091,                 0.8559,                0.69061,                0.81147,                0.45772,                 1.5962,                 1.2201,                 2.6382,              0.0002972,              0.0002972,              0.0002972
                    390,                0.69311,                0.44509,                 1.0978,                0.81101,                0.72376,                0.80886,                0.45744,                 1.5923,                 1.2383,                 2.6291,              0.0002928,              0.0002928,              0.0002928
                    391,                0.70303,                0.44101,                 1.1109,                0.81139,                0.72494,                0.81073,                0.45256,                 1.5961,                 1.2492,                 2.6189,              0.0002884,              0.0002884,              0.0002884
                    392,                0.68724,                0.43909,                 1.1091,                0.82145,                0.72441,                0.81266,                0.45339,                 1.5957,                 1.2302,                 2.6131,               0.000284,               0.000284,               0.000284
                    393,                0.67984,                0.42899,                 1.1041,                0.82507,                0.74586,                 0.8147,                0.45477,                  1.605,                 1.2399,                 2.6411,              0.0002796,              0.0002796,              0.0002796
                    394,                0.69616,                0.44394,                 1.1101,                0.80733,                0.74309,                0.81429,                 0.4531,                 1.5987,                 1.2448,                 2.6349,              0.0002752,              0.0002752,              0.0002752
                    395,                0.67938,                0.42802,                 1.0877,                 0.7939,                0.73204,                0.80779,                0.45505,                 1.6046,                 1.2576,                 2.6577,              0.0002708,              0.0002708,              0.0002708
                    396,                0.71364,                 0.4473,                 1.1139,                0.80505,                0.71867,                0.80466,                 0.4514,                  1.614,                 1.2762,                 2.6734,              0.0002664,              0.0002664,              0.0002664
                    397,                0.68347,                0.43144,                    1.1,                0.85737,                0.68232,                0.80473,                0.44724,                 1.6117,                 1.2724,                 2.6712,               0.000262,               0.000262,               0.000262
                    398,                0.69487,                0.43482,                 1.1036,                0.84211,                0.70723,                0.80459,                0.44636,                 1.6192,                 1.2522,                 2.6844,              0.0002576,              0.0002576,              0.0002576
                    399,                0.70816,                0.44295,                  1.117,                0.84394,                0.70212,                0.80815,                 0.4449,                 1.6166,                 1.2443,                 2.6818,              0.0002532,              0.0002532,              0.0002532
                    400,                0.68139,                0.43256,                 1.0868,                0.89126,                 0.6566,                0.80468,                0.44718,                 1.6175,                 1.2167,                  2.691,              0.0002488,              0.0002488,              0.0002488
                    401,                0.67643,                 0.4254,                  1.083,                0.84877,                0.68217,                0.80608,                0.44689,                 1.6154,                 1.2092,                 2.7033,              0.0002444,              0.0002444,              0.0002444
                    402,                0.70109,                0.45172,                 1.1153,                0.86012,                0.67943,                0.80243,                0.44666,                 1.6137,                 1.2098,                  2.696,                0.00024,                0.00024,                0.00024
                    403,                0.69877,                0.43232,                 1.1049,                0.87083,                0.67044,                0.80827,                0.44916,                 1.6111,                 1.2169,                 2.6919,              0.0002356,              0.0002356,              0.0002356
                    404,                 0.6978,                0.44358,                 1.1022,                0.87505,                0.66022,                0.80366,                0.44629,                 1.6204,                 1.2407,                 2.7057,              0.0002312,              0.0002312,              0.0002312
                    405,                0.69277,                0.44157,                 1.1038,                0.81484,                0.70442,                 0.8085,                0.45005,                  1.613,                 1.2147,                 2.6908,              0.0002268,              0.0002268,              0.0002268
                    406,                 0.6668,                0.42452,                 1.0819,                0.83928,                0.68785,                0.81015,                0.45034,                  1.611,                 1.1909,                 2.6902,              0.0002224,              0.0002224,              0.0002224
                    407,                 0.6948,                0.44001,                 1.1012,                0.82521,                0.68785,                0.80702,                0.44888,                 1.6101,                 1.2007,                 2.6906,               0.000218,               0.000218,               0.000218
                    408,                0.68289,                0.42216,                 1.0959,                0.80786,                0.71547,                0.81198,                0.44818,                 1.6159,                 1.2021,                 2.7022,              0.0002136,              0.0002136,              0.0002136
                    409,                0.67756,                0.43543,                 1.0965,                0.80074,                0.72376,                0.81369,                0.45031,                 1.6195,                 1.1984,                 2.7044,              0.0002092,              0.0002092,              0.0002092
                    410,                0.67976,                0.42774,                  1.084,                0.78396,                0.73757,                0.80994,                0.44938,                 1.6236,                 1.2096,                 2.7129,              0.0002048,              0.0002048,              0.0002048
                    411,                0.66475,                0.42461,                 1.0788,                 0.7858,                0.74309,                0.81449,                0.44887,                 1.6205,                 1.2018,                 2.7176,              0.0002004,              0.0002004,              0.0002004
                    412,                0.67255,                0.42601,                 1.0897,                0.81751,                0.71547,                0.81435,                 0.4496,                 1.6193,                 1.2009,                 2.7133,               0.000196,               0.000196,               0.000196
                    413,                0.68318,                0.42548,                 1.0982,                 0.8306,                0.70432,                0.81271,                 0.4501,                 1.6129,                 1.1877,                 2.7109,              0.0001916,              0.0001916,              0.0001916
                    414,                0.66411,                0.41911,                 1.1093,                0.81635,                0.71222,                0.81076,                0.45024,                 1.6132,                 1.2171,                 2.7064,              0.0001872,              0.0001872,              0.0001872
                    415,                0.68606,                 0.4278,                 1.0884,                0.85701,                0.69539,                0.81393,                0.45384,                 1.6117,                 1.2308,                  2.702,              0.0001828,              0.0001828,              0.0001828
                    416,                0.65978,                0.41549,                 1.0826,                0.84263,                0.69337,                0.81314,                0.45556,                 1.6136,                 1.2233,                 2.7086,              0.0001784,              0.0001784,              0.0001784
                    417,                0.69164,                0.43357,                 1.0939,                0.84308,                0.68785,                0.81633,                0.45667,                 1.6064,                 1.2073,                 2.7002,               0.000174,               0.000174,               0.000174
                    418,                0.67918,                 0.4282,                 1.0876,                0.81953,                0.71503,                0.81793,                0.45678,                 1.6096,                 1.2051,                 2.7014,              0.0001696,              0.0001696,              0.0001696
                    419,                0.66256,                0.42075,                 1.0923,                0.86181,                0.70718,                0.81992,                0.45853,                  1.602,                 1.1966,                 2.6953,              0.0001652,              0.0001652,              0.0001652
                    420,                0.65926,                0.40724,                 1.0672,                0.85356,                0.70847,                0.81974,                0.45881,                 1.5986,                 1.1866,                 2.6954,              0.0001608,              0.0001608,              0.0001608
                    421,                0.65684,                0.41354,                  1.085,                0.86322,                0.70994,                0.82322,                0.46043,                 1.6024,                 1.1865,                 2.7055,              0.0001564,              0.0001564,              0.0001564
                    422,                0.66265,                0.42637,                 1.0828,                0.87754,                0.70718,                0.82553,                0.45588,                 1.6112,                 1.1917,                 2.7132,               0.000152,               0.000152,               0.000152
                    423,                0.64928,                0.41284,                 1.0624,                0.86219,                0.70859,                0.82517,                0.45501,                 1.6128,                 1.1914,                 2.7101,              0.0001476,              0.0001476,              0.0001476
                    424,                 0.6681,                0.43017,                 1.0946,                0.83562,                0.71618,                0.82269,                0.45734,                 1.6094,                 1.1922,                 2.7015,              0.0001432,              0.0001432,              0.0001432
                    425,                0.64277,                0.41811,                 1.0774,                0.85995,                0.70718,                0.81834,                0.45492,                 1.6086,                 1.1998,                 2.7024,              0.0001388,              0.0001388,              0.0001388
                    426,                0.66651,                0.42797,                 1.0804,                0.85903,                0.70702,                0.81478,                0.45268,                  1.611,                 1.2153,                 2.7017,              0.0001344,              0.0001344,              0.0001344
                    427,                0.66893,                0.42262,                 1.0787,                0.84204,                0.70683,                0.81837,                0.45456,                 1.6108,                 1.2164,                 2.7073,                0.00013,                0.00013,                0.00013
                    428,                0.66694,                0.42395,                 1.0912,                0.85289,                0.70442,                0.82249,                0.45555,                 1.6063,                 1.2011,                 2.7048,              0.0001256,              0.0001256,              0.0001256
                    429,                0.63875,                0.40818,                 1.0637,                 0.8554,                0.71905,                0.82097,                 0.4579,                 1.6041,                 1.1832,                 2.7039,              0.0001212,              0.0001212,              0.0001212
                    430,                0.64217,                0.41203,                  1.065,                0.84955,                0.72928,                0.82137,                0.46015,                 1.6035,                 1.1747,                 2.7032,              0.0001168,              0.0001168,              0.0001168
                    431,                0.64397,                0.40848,                 1.0679,                0.85006,                0.73204,                  0.822,                0.46276,                 1.6041,                  1.168,                 2.7052,              0.0001124,              0.0001124,              0.0001124
                    432,                0.64838,                 0.4302,                 1.0726,                0.85884,                0.71547,                0.82352,                0.46343,                  1.603,                 1.1685,                 2.7037,               0.000108,               0.000108,               0.000108
                    433,                0.65607,                0.41521,                 1.0701,                 0.8565,                0.72549,                0.82972,                0.46513,                 1.6031,                 1.1718,                 2.7118,              0.0001036,              0.0001036,              0.0001036
                    434,                0.65162,                0.40816,                 1.0881,                0.85119,                0.73757,                 0.8296,                0.46459,                 1.6042,                 1.1829,                 2.7145,               9.92e-05,               9.92e-05,               9.92e-05
                    435,                0.65646,                0.41473,                 1.0789,                0.83679,                0.73481,                0.82518,                0.46081,                 1.6082,                 1.1948,                 2.7191,               9.48e-05,               9.48e-05,               9.48e-05
                    436,                0.64526,                0.41982,                 1.0783,                0.84539,                0.74011,                0.82355,                0.45987,                  1.602,                 1.1955,                 2.7126,               9.04e-05,               9.04e-05,               9.04e-05
                    437,                0.66309,                0.41394,                 1.0866,                0.83106,                0.73481,                0.82363,                0.46071,                 1.6033,                 1.2036,                 2.7128,                8.6e-05,                8.6e-05,                8.6e-05
                    438,                0.66023,                0.42476,                 1.0883,                0.82353,                0.72099,                0.81731,                 0.4611,                 1.6019,                 1.2038,                 2.7125,               8.16e-05,               8.16e-05,               8.16e-05
                    439,                0.64241,                0.39878,                 1.0611,                0.82582,                0.71547,                0.81436,                0.45902,                 1.6046,                 1.2036,                 2.7189,               7.72e-05,               7.72e-05,               7.72e-05
                    440,                0.65599,                0.41652,                 1.0753,                0.83085,                0.72099,                0.81362,                0.45987,                 1.6049,                 1.2048,                 2.7261,               7.28e-05,               7.28e-05,               7.28e-05
                    441,                0.53989,                0.31833,                 1.0194,                0.83747,                0.71173,                0.81456,                0.45788,                 1.6029,                 1.2102,                 2.7309,               6.84e-05,               6.84e-05,               6.84e-05
                    442,                0.54153,                0.31543,                 1.0117,                0.82318,                0.71271,                0.80439,                0.45416,                 1.5906,                 1.2086,                 2.7238,                6.4e-05,                6.4e-05,                6.4e-05
                    443,                0.52803,                0.29946,                 1.0188,                0.82263,                0.70464,                0.79841,                0.45111,                 1.5908,                 1.2209,                 2.7276,               5.96e-05,               5.96e-05,               5.96e-05
                    444,                0.50783,                0.29638,                 1.0013,                0.82492,                0.70718,                0.79393,                0.44915,                 1.5948,                 1.2417,                 2.7331,               5.52e-05,               5.52e-05,               5.52e-05
                    445,                0.50697,                0.29982,                 1.0028,                 0.8234,                0.70442,                0.79261,                0.45071,                 1.5947,                 1.2513,                 2.7341,               5.08e-05,               5.08e-05,               5.08e-05
                    446,                0.52115,                0.29959,                  1.014,                0.82507,                0.70358,                0.79374,                0.45208,                 1.5939,                 1.2599,                 2.7314,               4.64e-05,               4.64e-05,               4.64e-05
                    447,                0.51077,                 0.2983,                0.99506,                0.82467,                0.70163,                0.79623,                0.45308,                 1.5913,                 1.2579,                 2.7305,                4.2e-05,                4.2e-05,                4.2e-05
                    448,                0.50766,                0.29211,                 1.0035,                0.81534,                0.70743,                0.79748,                0.45386,                 1.5901,                 1.2625,                 2.7286,               3.76e-05,               3.76e-05,               3.76e-05
                    449,                0.51677,                0.30171,                 1.0039,                0.80766,                0.71271,                0.79819,                0.45547,                 1.5901,                 1.2632,                 2.7283,               3.32e-05,               3.32e-05,               3.32e-05
                    450,                0.51098,                0.29665,                0.99415,                0.80419,                0.71477,                0.79804,                0.45556,                 1.5902,                 1.2672,                 2.7258,               2.88e-05,               2.88e-05,               2.88e-05
